NearestIntersectionLocation,crime_rate,rating,Latitude,Longitude
Blucher Blvd / Edwin St,5.375766046661649e-05,Low,43.46420937483954,-80.48801023360225
Blucher Blvd / St Leger St,6.719707558327061e-05,Low,43.46371669605487,-80.48944607339065
Blucher Blvd / St Vincent St,0.0001209547360498871,Low,43.46474361216137,-80.48645067580077
Blucher St / Brunswick Ave,2.6878830233308245e-05,Low,43.461776328524216,-80.49517151548848
Blucher St / Ellis Ave,0.00010751532093323298,Low,43.461135212789905,-80.49710171459513
Blucher St / Hett Ave,1.3439415116654123e-05,Very Low,43.46086893223157,-80.49788328237925
Blucher St / Margaret Ave,5.375766046661649e-05,Low,43.462363754679465,-80.49346424414443
Blucher St / Weber St W,2.6878830233308245e-05,Low,43.46053276103195,-80.49885941034401
Blue Beech Blvd / Speckled Alder St,1.3439415116654123e-05,Very Low,43.468860665167185,-80.5943638517797
Blue Beech Blvd / Trembling Aspen Ave,2.6878830233308245e-05,Low,43.468326891948145,-80.59376813356775
Blue Beech Blvd / White Birch Ave,0.0001209547360498871,Low,43.46828118900368,-80.59231750359946
Blue Beech Blvd / Wild Ginger Ave,9.407590581657886e-05,Low,43.468746746405486,-80.59153982022006
Blue Heron Crt / Green Warbler Cres,1.3439415116654123e-05,Very Low,43.58648498360009,-80.57033897850984
Blue Heron Ridge / Coronation Blvd,4.031824534996237e-05,Low,43.383619313249795,-80.3359028634065
Blue Heron Ridge / Oriole Ave,2.6878830233308245e-05,Low,43.3845345189406,-80.34049210138683
Blue Heron Ridge / Pheasant Ave,1.3439415116654123e-05,Very Low,43.38526451666278,-80.34106568999239
Blue Lace Cres / Mountain Laurel Cres,0.00020159122674981184,Low,43.404744581999985,-80.51221669360436
Blue Lace Cres / Mountain Laurel Cres,0.00020159122674981184,Low,43.40493389827619,-80.51488136243059
Blue Oak St / Grovehill Cres,1.3439415116654123e-05,Very Low,43.38406314256891,-80.49721305547439
Bluebird Crt / Thunderbird Dr,1.3439415116654123e-05,Very Low,43.37547443496663,-80.30644455911958
Bluebird Pl / Second St,1.3439415116654123e-05,Very Low,43.593743403763845,-80.56824547390039
Bluejay Rd / Killdeer Rd,1.3439415116654123e-05,Very Low,43.595409195892515,-80.57316163944616
Bluejay Rd / Second St,2.6878830233308245e-05,Low,43.59516418043251,-80.57052485945347
Bluejay Rd / Second St,2.6878830233308245e-05,Low,43.593859523514865,-80.56949579614329
Bluenose Crt / Bluenose Cres,1.3439415116654123e-05,Very Low,43.50950947183917,-80.5016488717799
Blueridge Ave / Lakeside Dr,1.3439415116654123e-05,Very Low,43.43268802936671,-80.50282741423656
Blueridge Ave / Queens Blvd,4.031824534996237e-05,Low,43.43418599612809,-80.50801764160497
Bluerock Cres / Clyde Rd,0.0004703795290828943,Low,43.37162231758699,-80.29346093075591
Bluerock Cres / Clyde Rd,0.0004703795290828943,Low,43.372816141513596,-80.28921626907021
Bluestream Rd / Foxhunt Rd,5.375766046661649e-05,Low,43.49293601679005,-80.51851144730193
Bluestream Rd / Foxhunt Rd,5.375766046661649e-05,Low,43.49350439935714,-80.51547735143512
Bluestream Rd / Redfox Rd,1.3439415116654123e-05,Very Low,43.49430268879592,-80.51631644009683
Bluevale St N / Bluevale St S / Erb St E,4.031824534996237e-05,Low,43.471442992792554,-80.50075979550634
Bluevale St N / Christopher Dr,0.00010751532093323298,Low,43.47582809311624,-80.49989153313892
Bluevale St N / Harvard Pl / Harvard Rd,0.0002956671325663907,Low,43.485258781898274,-80.50358046713976
Bluevale St N / Harvard Pl / Harvard Rd,0.0002956671325663907,Low,43.48269380937594,-80.5039983262294
Bluevale St N / Harvard Pl / Harvard Rd,0.0002956671325663907,Low,43.485747424693194,-80.50130217525906
Bluevale St N / Lincoln Rd,0.00021503064186646596,Low,43.48218933708789,-80.50598707274636
Bluevale St N / Mayfield Ave,0.0003628642081496613,Low,43.48208910110514,-80.49932730666515
Bluevale St N / Mayfield Ave,0.0003628642081496613,Low,43.48244484648472,-80.49915530797641
Bluevale St N / Mayfield Ave,0.0003628642081496613,Low,43.479696956661655,-80.49858642208899
Bluevale St N / Neilson Ave,2.6878830233308245e-05,Low,43.4734224234853,-80.5013699938426
Bluevale St S / Cardinal Cres S,1.3439415116654123e-05,Very Low,43.46994207245061,-80.49921013655752
Bluewater Dr / Sofron Dr,1.3439415116654123e-05,Very Low,43.433159422155335,-80.29095093611532
Blythwood Pl / Blythwood Rd,4.031824534996237e-05,Low,43.48762599429639,-80.53289873376666
Blythwood Rd / Hazel St,9.407590581657886e-05,Low,43.48576611421595,-80.53746827568158
Blythwood Rd / Weber St N,0.00010751532093323298,Low,43.48795052212949,-80.53212529337378
Bobolink Pl / Goldfinch St / Hummingbird Pl,1.3439415116654123e-05,Very Low,43.590055735853866,-80.56701796481147
Boehmer St / Elizabeth St,1.3439415116654123e-05,Very Low,43.46843924696299,-80.48963182335746
Boehmer St / Elmwood Ave,1.3439415116654123e-05,Very Low,43.46708972966578,-80.48962227992375
Boehmer St / Prueter Ave,1.3439415116654123e-05,Very Low,43.46787933201221,-80.4896206320718
Boehmer St / Union St / Valewood Pl,0.00016127298139984947,Low,43.47088058056593,-80.48970038298773
Boettger Pl / Dansbury Dr,2.6878830233308245e-05,Low,43.495994803582924,-80.502016736407
Boida Ave / Darrell Dr,0.00010751532093323298,Low,43.32983503236243,-80.43992195877684
Boida Ave / Earl Thompson Rd,0.0001209547360498871,Low,43.33147523544881,-80.43441515439285
Boida Ave / Harmony Rd,0.00014783356628319535,Low,43.33088404580316,-80.43724795152325
Bolingbrooke Pl / Westvale Dr,1.3439415116654123e-05,Very Low,43.44295280907062,-80.54894673089298
Bonaventure Dr / Haysville Rd,4.031824534996237e-05,Low,43.366803792901415,-80.69597720055583
Bonaventure Dr / Thimbleberry Crossing,1.3439415116654123e-05,Very Low,43.36601482416649,-80.69737826358437
Bonaventure Dr / Thimbleberry Crossing / Briarstone Cres,1.3439415116654123e-05,Very Low,43.36648623574681,-80.69654077488856
Bonavista Dr / Eastbridge Blvd,2.6878830233308245e-05,Low,43.506289648750666,-80.50166689498026
Bonavista Dr / Prince Edward Crt,2.6878830233308245e-05,Low,43.50800375505397,-80.49947131256025
Bond St / Cambridge St,1.3439415116654123e-05,Very Low,43.3655342702706,-80.31125676976991
Bond St / Elizabeth St,1.3439415116654123e-05,Very Low,43.46848291189975,-80.48559429631143
Bond St / Oxford St,1.3439415116654123e-05,Very Low,43.36643834030611,-80.31275734784519
Bond St / Samuelson St,2.6878830233308245e-05,Low,43.36871017253139,-80.31353959459487
Bond St / Union St,0.00016127298139984947,Low,43.47124896069747,-80.48564138454081
Bond St / Wellington St,9.407590581657886e-05,Low,43.36465272676264,-80.30974784001651
Bonfield Pl / Chandler Dr,0.00021503064186646596,Low,43.42455549963775,-80.49561722514386
Boniface Ave / Massey Ave,0.0001209547360498871,Low,43.42724025166078,-80.4613496550969
Boniface Ave / Massey Ave,0.0001209547360498871,Low,43.430494869811035,-80.46204097901973
Boniface Ave / Vanier Dr,0.00045694011396624017,Low,43.429474670363085,-80.46514373902593
Bonn Ave / Brandenburg Blvd,1.3439415116654123e-05,Very Low,43.45638605844655,-80.57881529701005
Bonn Ave / Karlsfeld Rd,5.375766046661649e-05,Low,43.45691312427744,-80.57789038489636
Bonn Ave / Meersburg Lane / Zermatt Dr,5.375766046661649e-05,Low,43.457406500444,-80.57700356858933
Bonnie Cres / Union St,1.3439415116654123e-05,Very Low,43.588309766152406,-80.55437456100076
Bonnybank Crt / Erinbrook Dr,5.375766046661649e-05,Low,43.405721436519094,-80.48833486442528
Bonnylyn Dr / Kelly Dr,1.3439415116654123e-05,Very Low,43.43132726695277,-80.51764032951547
Boomer Line / Herrgott Rd,4.031824534996237e-05,Low,43.54141416493102,-80.64914710104301
Boomer Line / Hutchison Rd,4.031824534996237e-05,Low,43.54832564100847,-80.72792241456857
Boomer Line / Kressler Rd,4.031824534996237e-05,Low,43.5387859539495,-80.61639406785062
Boomer Line / Moser-Young Rd,4.031824534996237e-05,Low,43.54390100312228,-80.67934900598914
Booty Lane / Lena Cres,0.00013439415116654123,Low,43.39274756893918,-80.31047918565852
Booty Lane / Lena Cres,0.00013439415116654123,Low,43.393729569180394,-80.31116580911713
Borden Ave N / Borden Ave S / King St E,0.00021503064186646596,Low,43.44282500172683,-80.47377946924749
Borden Ave N / Dane St,8.063649069992474e-05,Low,43.44473302961559,-80.47221301745651
Borden Ave N / East Ave,0.0001209547360498871,Low,43.446597316007626,-80.46879115594734
Borden Ave S / Dundas Ave,8.063649069992474e-05,Low,43.43924231637633,-80.4773564966788
Borden Ave S / Nyberg St,0.00010751532093323298,Low,43.43983583758705,-80.47667126334457
Borden Pky / Meinzinger Ave,0.00020159122674981184,Low,43.433701746316274,-80.48425527314336
Borden Pky / Mill St,0.00016127298139984947,Low,43.43516477024664,-80.48328225422344
Borden Pky / Pattandon Ave,0.00018815181163315772,Low,43.43435256788279,-80.48364270843044
Borden St / First Ave,6.719707558327061e-05,Low,43.34553020023499,-80.32758339404717
Borden St / Fourth Ave,2.6878830233308245e-05,Low,43.34315188701999,-80.32692762453726
Borden St / Second Ave,5.375766046661649e-05,Low,43.344731613296474,-80.32736065731007
Borden St / Stanley St,9.407590581657886e-05,Low,43.346258544406005,-80.32781779631262
Borden St / Third Ave,2.6878830233308245e-05,Low,43.34394173751408,-80.32713437182024
Boullee St / Hamilton Rd,0.0001209547360498871,Low,43.381479965543825,-80.69915702233229
Boullee St / Jacob St,5.375766046661649e-05,Low,43.37723961580805,-80.70649794416377
Boullee St / Peel St,1.3439415116654123e-05,Very Low,43.376572237802755,-80.70768894382266
Bound Brook Crt / Old Chicopee Dr,1.3439415116654123e-05,Very Low,43.446049543510675,-80.4342075517965
Bournemouth Ave / Bruce St,4.031824534996237e-05,Low,43.45750131475677,-80.46636641975918
Bowie Dr / Small Crt,0.00010751532093323298,Low,43.38952164177338,-80.30963947229183
Bowman St / Union St E,1.3439415116654123e-05,Very Low,43.4621089667976,-80.51321296520699
Box Grove Pl / Pine Grove Cres,1.3439415116654123e-05,Very Low,43.48946740929269,-80.55042895288872
Boxbury Dr / Creighton Crt,4.031824534996237e-05,Low,43.491617373035695,-80.5025325502209
Boxbury Dr / Sandowne Dr,4.031824534996237e-05,Low,43.492142075162405,-80.50513950382123
Boxwood Dr,9.407590581657886e-05,Low,43.41736551078998,-80.36152379127417
Boxwood Dr / Maple Grove Rd,9.407590581657886e-05,Low,43.42689201437635,-80.36462616023238
Boxwood Dr / Royal Oak Rd,2.6878830233308245e-05,Low,43.41340661843554,-80.36152158891572
Boxwood Dr / Vondrau Dr,0.0001747123965165036,Low,43.429801333602576,-80.37510844324383
Boxwood Dr / Vondrau Dr,0.0001747123965165036,Low,43.430562247736944,-80.37063034451084
Bradbury Cres / Macatee Pl,4.031824534996237e-05,Low,43.38484056016713,-80.30598117088111
Bradbury Cres / Northview Heights Dr,1.3439415116654123e-05,Very Low,43.38597420764662,-80.30339634336711
Bradley Dr / Bradley Pl,4.031824534996237e-05,Low,43.44529087644976,-80.44507854174255
Bradley Dr / Dooley Dr,2.6878830233308245e-05,Low,43.44529570563217,-80.44205621913787
Bradley Dr / Midland Dr,1.3439415116654123e-05,Very Low,43.44556843380324,-80.4459530994081
Bradley Dr / River Rd E,4.031824534996237e-05,Low,43.445593710886854,-80.441230903707
Braemar Rd / Carter Cres,1.3439415116654123e-05,Very Low,43.38410900077768,-80.31068379287362
Braemar Rd / Elgin St N,5.375766046661649e-05,Low,43.383484670879774,-80.31177514526647
Braemore Ave / Braemore Cir,6.719707558327061e-05,Low,43.489694962719426,-80.49658743241255
Braemore Ave / Braemore Cir,6.719707558327061e-05,Low,43.489449398920684,-80.49602053413199
Braemore Ave / Sandowne Dr,1.3439415116654123e-05,Very Low,43.49070565111416,-80.49912519049109
Braemore Ave / Southwick Pl,1.3439415116654123e-05,Very Low,43.48972808781804,-80.49795836760515
Braemore Ave / University Ave E,0.00025534888721642833,Low,43.488311498170034,-80.4964111833467
Braemore Ave / University Ave E,0.00025534888721642833,Low,43.488730237137545,-80.49543881803397
Braeside Ave / Rodney St,1.3439415116654123e-05,Very Low,43.467373335652695,-80.50262171400624
Braga Dr / Lisbon Pines Dr,2.6878830233308245e-05,Low,43.34904101941791,-80.28098744986448
Bramblewood St / Westmeadow Dr,0.0001209547360498871,Low,43.42898621986163,-80.54825158256145
Bramm St / Garment St,4.031824534996237e-05,Low,43.44971531148547,-80.50199972133349
Bramm St / Victoria St S,2.6878830233308245e-05,Low,43.44938786079559,-80.50142715086547
Branchton Rd / Cardinal St,5.375766046661649e-05,Low,43.34207950080519,-80.27131103509944
Branchton Rd / Jenking's Crt,1.3439415116654123e-05,Very Low,43.30640893632589,-80.25767993593074
Branchton Rd / Lilywood Dr,8.063649069992474e-05,Low,43.34122923972929,-80.27097847700568
Branchton Rd / Maple Manor Rd,2.6878830233308245e-05,Low,43.31758911022333,-80.26187575531677
Branchton Rd / Mary St,1.3439415116654123e-05,Very Low,43.30760173990339,-80.25814267700825
Branchton Rd / McNally St,5.375766046661649e-05,Low,43.3446300923692,-80.27227946783863
Branchton Rd / Morrison Rd,4.031824534996237e-05,Low,43.331831270461706,-80.26735398785083
Branchton Rd / Myers Rd,0.0002822277174497366,Low,43.345817092106614,-80.27273206065227
Branchton Rd / Victoria St,0.0002822277174497366,Low,43.310843983864395,-80.25932400187276
Branchton Rd / West Point Rd,8.063649069992474e-05,Low,43.344214642730485,-80.27212765772019
Brandenburg Blvd / Brandenburg Crt / Brandenburg Pl,1.3439415116654123e-05,Very Low,43.453884575224386,-80.5769904957231
Brandenburg Blvd / Cornridge Pl / Erbsville Rd,6.719707558327061e-05,Low,43.45955239643739,-80.57821638367159
Brandenburg Blvd / Erbsville Rd / Royal Beech Dr,2.6878830233308245e-05,Low,43.451055672452526,-80.57212043312687
Brandenburg Blvd / Karlsfeld Rd,6.719707558327061e-05,Low,43.458444675404024,-80.5795157914815
Brandenburg Blvd / Keats Way,1.3439415116654123e-05,Very Low,43.45465054206638,-80.57722599983384
Brandenburg Blvd / Lagenfeld Lane,4.031824534996237e-05,Low,43.45813268469589,-80.5798722896552
Brandenburg Blvd / Lausanne Cres,4.031824534996237e-05,Low,43.45270382368269,-80.57605177412462
Brandenburg Blvd / Lausanne Cres / St Armand Dr,2.6878830233308245e-05,Low,43.45126077105378,-80.57302087440368
Brandenburg Blvd / Zermatt Dr,1.3439415116654123e-05,Very Low,43.459089941864256,-80.57878308852003
Brandenburg Crt / Brandenburg Blvd,4.031824534996237e-05,Low,43.4536470963608,-80.57692389422867
Brandon Ave / Dunbar Rd,5.375766046661649e-05,Low,43.44820587714888,-80.51832567493075
Brandon Ave / Katherine Cres,0.00010751532093323298,Low,43.44729376626633,-80.52107525108391
Brandon Ave / Marina Rd,0.0005778948500161273,Low,43.44894093644266,-80.51689635622317
Brandy Cres / Misty St / Otterbein Rd,8.063649069992474e-05,Low,43.4629952881844,-80.42385032055776
Brandy Cres / Otterbein Rd,8.063649069992474e-05,Low,43.46379568018062,-80.42491773276555
Branstone Dr / Clair Creek Blvd,1.3439415116654123e-05,Very Low,43.46214916875962,-80.56880196574565
Branstone Dr / Regency Cres,1.3439415116654123e-05,Very Low,43.461898874398884,-80.56636735879746
Brant Cres / Glen Rd,1.3439415116654123e-05,Very Low,43.43719283145276,-80.49696411140653
Brant Rd N / Laneway 158,1.3439415116654123e-05,Very Low,43.36103674527238,-80.32281376720192
Brant Rd S / Laneway 155,1.3439415116654123e-05,Very Low,43.35517002823944,-80.32279388638092
Brant Waterloo Rd / Hillside Lake Trailer Park Lane,5.375766046661649e-05,Low,43.280811054455334,-80.38931907196272
Brant Waterloo Rd / Pinehurst Rd / Spragues Rd,2.6878830233308245e-05,Low,43.281558351256926,-80.38544841699719
Brant Waterloo Rd / Reidsville Rd,1.3439415116654123e-05,Very Low,43.275522991336594,-80.42099931429726
Brant Waterloo Rd / Trussler Rd,0.00014783356628319535,Low,43.266802040822945,-80.47154301108819
Brant Waterloo Rd / West River Rd,1.3439415116654123e-05,Very Low,43.288665852890645,-80.34316702456358
Brantford Hwy / East River Rd,2.6878830233308245e-05,Low,43.29896081657557,-80.3118150380265
Brantford Hwy / Footbridge Rd,2.6878830233308245e-05,Low,43.31794682823391,-80.31263377568426
Brantford Hwy / Lockie Rd,6.719707558327061e-05,Low,43.2946796097131,-80.31179064426752
Brantford Hwy / Maple Manor Rd,2.6878830233308245e-05,Low,43.30960422607799,-80.30926335246855
Brantford Hwy / Waynco Rd,0.0006719707558327061,Low,43.324108897708285,-80.31309548885002
Brassey Crt / Farrier Dr,1.3439415116654123e-05,Very Low,43.399266887891855,-80.44070178017589
Braun St / Linwood Ave,5.375766046661649e-05,Low,43.45718653973963,-80.50679126972257
Braun St / Shanley St,0.00010751532093323298,Low,43.45599816322205,-80.50397777619153
Brayshaw Dr / Glazebrook Cres / Zieman Cres,0.0001747123965165036,Low,43.40298750618067,-80.28391126504778
Brayshaw Dr / Glazebrook Cres / Zieman Cres,0.0001747123965165036,Low,43.40398742286076,-80.28071246152533
Breakwater Cres,4.031824534996237e-05,Low,43.51304142409778,-80.51214997223765
Breakwater Cres / Chesapeake Dr,5.375766046661649e-05,Low,43.511710085202324,-80.51220462986412
Breakwater Cres / Chesapeake Dr,5.375766046661649e-05,Low,43.51136339708566,-80.51316598389657
Breckenridge Dr / Ottawa St N,0.0008332437372325556,Low,43.45194150488811,-80.44135348264815
Breckwood Pl / Briarmeadow Pl,5.375766046661649e-05,Low,43.443762462159974,-80.42669088775662
Breezewood Cres / Culpepper Dr,4.031824534996237e-05,Low,43.45354064638419,-80.54218123289594
Breezewood Cres / Culpepper Dr,4.031824534996237e-05,Low,43.4536568879491,-80.54543563243843
Breithaupt St / Duke St W,0.00025534888721642833,Low,43.455360284158445,-80.49654114746374
Breithaupt St / Lancaster St W,8.063649069992474e-05,Low,43.46031894166744,-80.48312781386265
Breithaupt St / Lancaster St W,8.063649069992474e-05,Low,43.459863675050954,-80.48298623994133
Breithaupt St / Major St,1.3439415116654123e-05,Very Low,43.45954264002242,-80.48398145158713
Breithaupt St / Margaret Ave,0.0004300612837329319,Low,43.457605149347366,-80.48980633109649
Breithaupt St / Moore Ave,0.00016127298139984947,Low,43.45406199173294,-80.50087446907435
Breithaupt St / St Leger St,8.063649069992474e-05,Low,43.45873049131257,-80.48641391322438
Breithaupt St / Waterloo St,9.407590581657886e-05,Low,43.45467950269065,-80.49859677387191
Brembel Cres / Brembel St / Westchester Dr,1.3439415116654123e-05,Very Low,43.45863698638368,-80.43319588760323
Brembel Crt / Brembel St,1.3439415116654123e-05,Very Low,43.46070300128705,-80.43111698462069
Brendawood Cres / Lillian Dr,2.6878830233308245e-05,Low,43.477566168239086,-80.49703051491949
Brendawood Cres / Lillian Dr,2.6878830233308245e-05,Low,43.47818697042637,-80.4969876399248
Brenneman Dr / Snyder's Rd W,0.00020159122674981184,Low,43.40216798777667,-80.67965655314848
